Hour,Month,WindSpeed,WindDir,Rain,Power
9,9,1.8,ESE,0,24.4
0,6,0,SSW,0,0.1
4,1,0.9,S,0,0.1
4,11,0.9,NE,0,37.2
22,5,8,W,0,52.8
1,12,0.9,SSW,0,20.8
3,1,0.4,SE,0,28.6
21,3,0.4,NNE,0,1
3,10,1.3,NE,0,0
5,6,0.4,ENE,0,0.1
15,5,2.2,NNE,0,0
4,5,0.4,ESE,0,7.3
12,8,5.8,SW,0,19.3
13,7,3.6,SW,0,9.6
18,2,1.3,E,0,15.6
18,8,1.3,N,0,0.1
10,9,6.7,W,0,36.6
4,10,0.9,S,0,0.2
19,2,7.6,W,0,0
22,4,3.1,SW,0,37.6
12,11,5.8,NE,0,8.5
4,10,0.9,NE,0,1.4
5,4,1.3,SE,0,3.3
4,7,8.5,NNE,0,41.7
17,4,3.1,SW,0,31.1
18,1,5.4,SSW,0,40.1
0,1,2.7,ESE,0,11.1
1,7,10.3,WNW,0,35.6
21,8,7.6,NNW,0,36.9
0,6,0.4,SE,0,0.1
11,5,3.1,WSW,0,12
3,12,3.1,NNE,0,12.6
13,9,4.9,NE,0,28.5
22,8,0,W,0,3.1
6,10,0.4,E,0,0.2
17,7,8,WSW,0,42.9
6,5,1.3,SW,0,0.2
15,11,12.5,W,0,37.9
12,10,5.4,WSW,0,27.7
17,11,10.7,W,0,46.4
20,8,1.3,NE,0,18.9
19,8,8,NNW,0,35.8
20,8,3.1,WSW,0,5.3
2,6,0,SSE,0,4
6,9,8,NNE,0,36.8
9,11,3.6,WSW,0,0.3
16,5,9.4,NNE,0,52.6
7,11,0.4,ENE,0,6.8
10,4,9.8,NNE,0,39.2
0,3,0.4,SSW,0,2.3
23,11,1.3,SSW,0,13.3
10,10,5.4,N,0,28.7
14,10,5.4,WSW,0,39.4
9,4,1.3,E,0,26.9
5,7,1.8,N,0,22.5
10,8,0.9,E,0,13.8
3,12,1.8,NE,0,5
11,10,5.4,WSW,0,23.1
2,3,1.3,NE,0,25
0,3,0.4,E,0,2
21,2,0.4,ESE,0,31.4
7,11,1.8,E,0,4.7
3,3,1.8,NNE,0,43
16,4,4,WSW,0,7.4
21,5,0,---,0,0.2
10,3,3.6,WSW,0,6
17,5,4.5,NW,0,45.1
16,7,8,WNW,0,40.1
6,9,0.4,NE,0,0.9
1,7,2.2,NE,0,0
8,12,4.5,S,0,41.2
12,10,0.9,SE,0,0
14,3,3.1,SSW,0,3
0,12,0,SSW,0,0.2
18,6,0.9,NNE,0,3.3
2,12,1.3,SSW,0,12.2
3,5,1.8,NE,0,4.4
5,1,0,---,0,8.9
15,6,3.6,NNW,0,11.4
10,2,2.2,S,0,0.5
13,8,1.8,S,0,0.1
9,3,0.9,ENE,0,1.5
9,7,4,NNE,0,11.4
17,7,0.9,E,0,32.8
21,5,0.4,NW,0,0
20,8,1.3,NE,0,6.5
6,8,2.2,NE,0,33.1
5,3,4,NNW,0,38.5
8,7,3.6,NE,0,29.7
17,10,2.2,SSE,0,28.3
11,8,4.9,NNE,0,49.3
7,1,3.6,SSW,0,17.3
9,3,2.2,ESE,0,3.8
12,8,1.8,NE,0,0.1
16,3,3.6,SW,0,16.3
20,3,4.5,WSW,0,31.9
21,7,1.3,SSW,0,8.1
13,3,3.1,NNE,0,0.4
13,7,2.7,WSW,0,1.6
13,12,1.8,S,0,5.5
22,4,2.7,SW,0,30.1
10,3,4,W,0,31
1,10,0,S,0,16.3
17,3,0.9,ENE,0,2.1
4,2,0.4,NE,0,1.1
19,12,0.9,E,0,11.5
17,2,1.3,E,0,8.9
8,8,7.2,W,0,43.2
20,11,2.7,SSW,0,18
11,1,1.3,WSW,0,0
18,8,2.7,NE,0,15.4
4,6,4.5,NE,0,42.2
9,1,2.2,SW,0,9.4
21,9,0,---,0,0.2
6,11,0,ESE,0,0.7
12,12,4.5,W,0,23
0,8,2.7,NE,0,42.1
4,2,1.8,SSW,0,33.7
7,4,1.3,NE,0,3.1
4,1,0.4,SW,0,0
22,5,3.6,W,0,29.6
20,7,0,SW,0,0
19,6,2.2,WNW,0,15.1
19,8,9.8,W,0,51
12,9,3.1,WSW,0,0.1
22,8,8.5,NNE,0,45.1
5,10,0.4,NE,0,0.1
15,3,4.9,SSW,0,22.7
19,3,2.7,N,0,3.9
1,12,3.6,NNE,0,21
13,6,3.1,N,0,14.9
14,3,6.7,WSW,0,44.5
0,6,2.2,ENE,0,3.6
23,3,0.9,NNE,0,1.4
1,9,0.9,ENE,0,38
11,8,7.2,W,0,45
18,8,3.1,WSW,0,24.4
15,2,0.9,E,0,2.6
0,4,8,NE,0,39.9
11,1,3.1,NW,0,0.0001
2,9,0.9,NE,0,36.2
3,3,1.3,NE,0,36.1
7,1,4,NNE,0,0
18,4,1.3,ESE,0,0
11,3,3.1,WNW,0,6.6
0,4,0.9,SSW,0,0
18,7,11.6,WSW,0,44.3
23,4,1.8,ENE,0,19.3
11,8,2.2,ESE,0,38.4
17,6,3.6,NNW,0,11.5
19,2,4.9,WSW,0,23
11,6,2.2,SE,0,0.5
3,12,0.9,SW,0,15.2
1,7,0.4,NE,0,1.2
21,2,0.4,E,0,15.3
11,12,7.2,SW,0,31.6
19,3,1.8,SW,0,19.1
4,11,3.6,WSW,0,27.4
13,10,3.1,S,0,12.7
19,10,3.1,SSW,0,9
15,5,0.9,ESE,0,0
7,6,4.9,W,0.4,50.8
2,8,5.4,W,0,48.7
10,12,1.3,S,0,0.1
15,4,7.6,NNE,0,34.8
1,9,0.9,NE,0,0.1
5,7,5.8,NE,0,13.4
21,1,0.9,WNW,0,0
9,5,0.4,ESE,0,7.8
3,10,4,NE,0,33.2
14,4,1.3,NNW,0,0
5,8,4,WSW,0,27.5
1,5,0.9,NE,0,15.1
15,1,3.1,NE,0,0.3
12,9,13,NW,0,26.6
21,11,1.8,SSW,0,10.4
12,8,3.1,WSW,0,38.9
10,2,3.1,ESE,0,27.9
20,10,1.8,E,0,43.5
18,10,7.2,WNW,0,48.2
3,6,1.8,NNE,0,5.1
15,1,4,SW,0,38.8
6,8,2.7,NE,0,18.3
6,5,1.3,SW,0,10.5
7,9,9.4,NNE,0,37.8
9,10,6.3,WSW,0,36.4
13,7,1.8,N,0,13.2
16,2,1.3,NE,0,0
16,5,2.2,NE,0,0
4,6,2.7,WNW,0,12.3
0,2,4,W,0,11.2
5,8,3.1,NE,0,40.7
6,2,0,NNW,0,2.8
11,11,5.4,NNE,0,0.7
2,11,0.4,NNW,0,9.6
4,10,4.5,SW,0,37.4
4,8,5.8,WSW,0,35.6
10,12,2.2,NE,0,0.1
22,7,0.9,WSW,0,0
8,2,3.6,NNE,0,5.7
11,6,8.9,NE,0,26.8
3,5,0.4,SW,0,0.2
9,7,2.7,ENE,0,11
4,6,1.8,NE,0,15.6
9,8,9.8,WSW,0,40.8
22,12,3.1,NNE,0,5.5
11,2,1.3,W,0,0.1
4,9,0.9,NE,0,0
18,11,5.4,WSW,0,7.6
18,8,2.7,NNE,0,33.7
19,8,4,NE,0,49.5
9,5,0,WSW,0,0.1
7,9,2.7,NE,0,6.3
15,2,1.8,SSW,0,0.1
15,1,5.4,NNE,0,1.7
5,6,1.8,NNE,0,0.9
23,11,0,WSW,0,1.6
13,9,0.9,E,0,0.1
1,5,0.4,SW,0,17.8
0,11,0.4,SSE,0,0.1
22,11,1.8,SSW,0,7.6
18,9,4.9,NNW,0,52.4
16,2,1.8,SE,0,41.7
3,10,1.8,NE,0,9.1
22,12,0,W,0,0
15,11,12.5,W,0,48.6
13,1,5.4,NE,0,26.3
1,2,2.2,SSW,0,6.3
5,6,6.3,NE,0,39.9
0,11,0.4,S,0,4.4
18,10,2.7,SSW,0,7.8
17,8,3.1,WSW,0,2.5
12,10,12.1,N,0,41
11,4,3.6,SSW,0,14.6
3,6,3.6,NE,0,37.7
10,1,2.2,NE,0,0.1
18,9,0,NE,0,6.6
15,7,1.8,NW,0,0.1
8,7,2.2,NNE,0,2.1
8,8,3.1,NE,0,30.7
1,10,5.8,WSW,0,42.6
13,8,0.9,ESE,0,0.2
6,8,1.3,NE,0,32.2
22,6,1.8,NE,0,10.9
7,3,1.3,S,0,40
2,2,3.1,SW,0,34.5
10,2,4.5,W,0,21.5
5,12,0.9,WNW,0,4.9
15,8,5.8,N,0,22.1
23,8,3.1,WSW,0,39.2
10,8,0.9,NE,0,0.1
0,11,0.4,S,0,2.8
22,3,0.4,SW,0,0.8
6,4,0.4,SSW,0,9.5
11,12,5.8,SW,0,20.8
14,3,5.8,SSW,0,40.5
21,9,3.1,NE,0,20.8
12,11,4.9,NNW,0,16.7
10,9,6.3,W,0,44
8,1,4.9,NNE,0,14.1
12,11,4.5,NNE,0,6.8
20,1,0.9,NNE,0,0
9,12,6.3,NE,0,28.2
15,7,4,WSW,0,14.6
22,6,0.4,S,0,13
16,7,3.1,WNW,0,19.9
6,10,0,NE,0,0.1
21,6,2.2,SSW,0,28
6,6,8,NE,0,45.2
5,8,0,E,0,0.1
17,2,6.7,W,0,50.2
13,8,13,WSW,0,42.3
18,9,2.2,NNE,0,6.3
11,7,2.2,WSW,0,0.5
10,3,2.2,NE,0,0.2
23,10,4.9,NE,0,45.9
8,3,0,W,0,2.8
11,3,2.7,W,0,13
13,5,8,NNE,0,48
13,8,5.8,WSW,0,25
9,8,8,WNW,0,48.5
5,12,0.9,W,0,11.6
22,9,1.3,NE,0,37.9
16,7,1.8,SSW,0,0.4
10,10,9.8,NNE,0,41.7
6,1,0,NE,0,2
14,12,4.9,WSW,0,25.3
0,4,2.2,ESE,0,13.2
14,7,4.5,WSW,0,25.7
8,10,3.1,NNE,0,0.1
4,2,0,SE,0,0
23,9,0,---,0,0.1
14,1,2.2,ENE,0,0.2
2,3,1.3,SW,0,1.9
16,5,4.9,W,0,23.1
11,11,2.7,SW,0,7.6
21,11,1.3,SW,0,0.8
3,11,3.1,SSW,0,8.5
12,10,9.4,NNE,0,40.4
15,6,4,W,0,25
21,4,0,SW,0,0.3
9,12,6.3,NE,0,12.1
10,2,3.6,NNE,0,33.1
14,8,1.8,NW,0,0
10,4,0.4,SSE,0,0.1
6,7,0.9,NNW,0,7
19,10,0.4,E,0,15
23,12,0,SW,0,5.1
13,6,2.2,NNE,0,0
4,12,0.9,SSW,0,14.9
8,3,1.3,NE,0,0.2
5,9,3.6,NE,0,25.9
12,4,0.9,NNE,0,0.1
13,8,12.5,WSW,0,45.5
11,2,1.3,NE,0,0
11,11,4.9,NNE,0,4.4
1,8,10.7,NNE,0,38.9
14,5,4.9,NE,0,6
2,10,1.8,NE,0,25.2
21,2,1.3,SSW,0,16.3
11,1,3.6,SSW,0,13.3
23,11,0,SSW,0,0.1
21,2,0.4,WSW,0,0
13,3,4.9,WSW,0,41.8
10,2,1.8,SE,0,30.8
4,12,4.5,SW,0,38.1
13,10,4,WNW,0,1.6
4,6,0.4,S,0,3.8
10,3,7.2,NNE,0,30.3
7,6,2.7,NE,0,44.1
21,3,2.2,SW,0,12.5
16,11,3.6,SW,0,2.9
11,2,4,NNE,0,0.1
6,5,6.3,N,0,48.9
14,5,6.7,WNW,0,37.4
4,6,0.4,NNE,0,3.3
23,8,1.3,S,0,42.1
22,12,0.9,N,0,20.5
18,9,0.4,E,0,1.1
14,8,1.8,S,0,22.3
10,1,1.8,ESE,0,3.9
12,6,4,NE,0,0.1
16,1,6.3,SW,0,42.1
4,10,3.1,SW,0,36.8
12,12,4.5,SSW,0,28
14,11,2.2,W,0,0
5,3,0.9,NE,0,3.1
17,5,2.2,SW,0,5.6
3,5,3.1,WSW,0,43.4
9,10,4.9,N,0,21.8
4,9,1.8,NNW,0,25.8
18,7,2.2,WSW,0,0
21,12,2.7,SSW,0,27.9
16,9,0.9,SSE,0,0.1
1,1,0.9,SSW,0,6.4
13,9,4.5,W,0,22.5
14,8,3.1,SW,0,5.9
20,7,1.8,NW,0,46.2
10,10,2.7,S,0,21.2
12,2,2.7,NW,0,0.9
20,9,2.2,WSW,0,41.7
20,8,8,WSW,0.2,52.7
17,2,1.8,SE,0,20.2
21,6,1.3,SSW,0,28.4
16,7,1.8,NW,0,48.9
18,10,0.9,E,0,6.3
6,6,1.8,SSW,0,15.7
13,1,2.2,WNW,0,0.1
14,5,6.3,WSW,0,39.9
0,6,0,SE,0,0.1
12,10,7.2,N,0,44.3
9,7,5.8,NNE,0,22.7
21,10,0,NW,0,33.4
3,6,2.7,ENE,0,7.1
8,8,0.4,SW,0,19.5
2,9,7.2,N,0,41.9
5,5,1.3,WNW,0,15.5
15,7,1.8,SSW,0,0.1
23,4,2.2,ENE,0,6.6
14,2,4.9,SW,0,34.1
1,4,0,NE,0,10.1
4,7,1.3,NE,0,0
6,5,2.7,NE,0,29.2
17,2,1.3,SSE,0,16.4
0,10,1.3,NE,0,8.4
11,6,5.8,ENE,0,17.3
2,8,8.9,W,0,42.2
23,4,0.4,S,0,8.9
13,9,4.5,NE,0,9.9
14,6,5.4,SW,0,27.1
13,1,1.8,NNE,0,0.1
23,11,1.3,SE,0,15
12,5,1.3,W,0,0
2,9,0.9,E,0,3.5
9,10,6.3,NNE,0,27.5
7,10,0.9,NE,0,17.8
5,11,2.2,NE,0,0
10,10,6.3,N,0,34.5
11,6,2.7,ENE,0,9.4
3,12,9.8,WSW,0,40
8,8,9.4,W,0,48.8
5,8,3.1,WSW,0,0
8,2,0.4,WSW,0,3.9
8,4,4.5,NE,0,1.4
13,8,1.8,SSE,0,23.7
1,2,0.4,ESE,0,0.2
19,8,3.1,WSW,0,-0.1
16,6,0.9,WNW,0,0
0,1,0,SSW,0,17.6
3,12,10.3,WSW,0.2,40.9
17,8,8.5,NW,0,50.7
6,2,0.9,NNE,0,18.5
6,9,0,SW,0,14
22,6,0,WNW,0,0
0,2,1.8,E,0,28.5
3,12,1.3,NE,0,1.7
10,8,3.1,WSW,0,0.1
15,7,1.8,N,0,38.1
18,8,1.8,NNE,0,29
19,8,3.6,NE,0,29
15,10,4.5,NW,0,44.4
15,8,3.1,WSW,0,0.1
22,2,1.3,SSW,0,8.6
17,8,5.8,W,0,35.7
18,8,8,W,0,46.8
12,11,3.1,NE,0,12.8
19,6,0,---,0,0
18,2,5.4,SW,0,50.6
15,12,5.4,SSW,0,35.5
17,3,4.9,SW,0,47.8
2,6,0,SE,0,0.1
23,8,4.5,NE,0,48.4
22,6,0,ENE,0,13
18,12,2.2,S,0.4,42.7
18,5,2.7,W,0,0.2
20,6,2.7,ENE,0,3.5
22,3,0.9,E,0,0
8,7,12.5,W,0,36
11,5,6.3,NNW,0,45.4
7,4,0.4,SSW,0,2.2
11,1,2.2,SW,0,4
1,12,3.6,ESE,0,47
2,4,0.4,NE,0,23.9
21,10,6.7,WSW,0,46.9
0,9,0.4,NNE,0,0
10,10,2.7,ENE,0,12.3
14,2,2.2,SE,0,29.9
11,12,6.3,N,0,19.1
6,6,0,ENE,0,0.1
15,12,2.2,SSW,0,34.2
4,2,0.9,NNW,0,4.3
3,11,0.4,WSW,0,1.7
7,8,3.1,ESE,0,52.5
2,7,0,SW,0,30.1
6,10,1.8,S,0,34.2
23,2,3.6,W,0,29.7
13,4,3.6,WNW,0,0
23,2,0.4,E,0,5.7
19,12,0.9,ESE,0,7.9
1,11,2.2,SW,0,22.5
0,4,2.7,ENE,0,41.8
0,1,1.3,ESE,0,46.8
13,10,3.1,WNW,0,10.4
10,4,8.5,NNW,0,46.3
11,3,4.5,W,0,14.4
10,11,0.9,WSW,0,5.9
5,8,0.9,NE,0,1.4
13,10,5.8,WSW,0,32.4
23,8,12.1,NNE,0,38.1
7,6,1.3,NE,0,5.4
1,7,0.4,ESE,0,28.6
1,1,3.1,WSW,0,9
22,8,1.3,SW,0,41.7
9,9,3.6,NNE,0,2.1
18,6,2.7,NW,0,36.5
9,5,0,---,0.2,0.6
1,12,0.4,SSW,0,6.4
11,9,15.6,NNW,0,33.3
0,12,0.4,SW,0,6.8
19,8,3.1,WSW,0,45.5
11,7,1.8,N,0,39.7
19,7,0.4,ESE,0,24
0,1,0.4,SW,0,0.2
14,8,3.1,WSW,0,26.5
19,4,6.7,NE,0,49.5
15,5,0.9,SW,0,0.2
17,10,0.9,WNW,0,0
8,8,9.8,W,0,47
18,12,3.1,SW,0,43.5
14,5,4,WNW,0,37.8
21,4,4,NE,0,15
1,10,0,---,0,1.1
17,7,3.6,NNE,0,3
21,3,1.3,SW,0,6.7
1,11,0,ENE,0,42.2
6,7,3.6,SW,0,29.9
12,11,2.2,WSW,0,0.2
16,11,3.6,SW,0,33.8
15,10,7.6,WNW,0,44.5
11,3,5.8,NE,0,1.7
5,2,1.3,ESE,0,13.7
5,1,2.2,SSW,0,4.6
7,7,1.8,NW,0,52.6
13,12,4.9,WNW,0,20.8
17,7,3.1,WNW,0,47
23,11,0.4,SSW,0,0.1
7,8,3.6,NE,0,19.2
16,3,3.6,SW,0,10.6
2,6,4.9,NE,0,42.6
3,5,2.2,NE,0,10.5
18,2,1.3,ESE,0,17.9
4,12,0.9,NE,0,12.1
10,7,4,WSW,0,9.5
22,1,1.3,ESE,0,43.1
1,10,0,SE,0,0
10,12,1.8,SE,0,7
6,1,0,NE,0,1.2
9,9,6.7,NE,0,7.4
15,3,4,WSW,0,13.3
17,2,0.9,SE,0,8.5
9,12,4.5,NE,0,0
8,5,0.4,SSW,0,3.7
18,7,1.8,NW,0,28.2
5,9,0,NE,0,11.7
15,4,4.9,N,0,20
8,7,0,NE,0,2.4
18,10,6.7,WSW,0,47.2
22,9,1.3,NE,0,0
16,11,4,SW,0,35
18,8,0.4,SW,0,0.1
15,11,6.7,WSW,0,36.9
16,12,0.9,NW,0,0
18,2,1.3,SE,0,19.7
17,11,4.5,WSW,0,36.2
13,8,11.6,NW,0,42.1
15,3,4,SW,0,14.4
11,1,1.8,ESE,0,5
4,1,0,S,0,0.2
15,7,3.6,NNW,0,7.9
2,8,11.6,NNE,0,38.5
10,8,3.1,WSW,0,10.5
22,8,3.1,NNE,0,30.1
1,8,6.3,NE,0,44.5
9,2,1.3,WSW,0.2,0
6,12,6.7,SW,0.6,38.3
20,2,4,SW,0,36.6
5,7,8.9,WSW,0.2,41.1
13,10,2.7,S,0,21.5
0,11,1.8,NE,0,0
3,10,0.9,NE,0,0.1
10,7,1.8,NW,0,35.7
13,3,0.9,ENE,0,0.9
4,7,1.8,N,0,45.3
7,11,3.1,SSW,0,10.1
3,6,0.4,S,0,10.2
5,9,0.4,NE,0,8.3
7,1,0,W,0,0.2
5,2,1.8,SSW,0,17.2
8,6,5.4,W,0,41.6
19,12,7.6,NNE,0,39.9
16,8,2.7,W,0,0.8
19,8,1.3,SSE,0,6
2,7,0.4,SW,0,0.6
8,9,0,NE,0,3.5
19,3,4,N,0,2.9
6,11,0,---,0,0
9,5,5.4,W,0,35.5
4,9,7.2,NNW,0,44
9,1,0.4,NNW,0,14.4
7,8,9.8,WSW,0,50.6
16,6,2.7,S,0,37.2
19,6,0,S,0,12
23,1,2.7,SW,0,48.7
3,11,0,NE,0,2.1
8,10,6.3,N,0,46.5
22,9,0.4,NE,0,0
9,5,0,SW,0,0.6
12,6,3.6,NE,0,0.1
13,8,11.2,NNE,0,49.8
5,7,0.4,ESE,0,0
16,2,2.2,NE,0,0
22,9,0.4,NE,0,0
0,2,0.9,SSW,0,0.3
2,12,0.9,S,0,18.6
21,8,4,SW,0,40.8
2,1,0.9,SW,0,11.2
21,3,2.7,S,0,7.3
2,11,0.4,WSW,0,4.1
20,4,0,SW,0,10.6
18,3,5.8,WSW,0,44.7
9,12,3.1,NNE,0,0
1,9,0.4,NE,0,8.9
15,2,2.2,N,0,0.1
17,9,4.5,SW,0,39
17,4,6.3,NNE,0,10.6
20,2,0,SE,0,40.4
21,6,0,SE,0,0.2
17,10,4,SSW,0,19.5
12,2,7.2,WSW,0,50.7
0,3,0.4,WSW,0,0
21,5,1.3,SSW,0,16.6
20,8,4.5,WSW,0,26.5
20,12,2.2,WSW,0,0.9
14,8,3.6,N,0,5.4
16,4,5.8,NNE,0,22.1
12,5,6.7,WNW,0,50.8
12,12,2.2,NE,0,0
19,2,0.9,ESE,0,17.5
8,3,3.6,NNE,0,3.6
20,1,0.4,ESE,0,10.2
20,5,0,ESE,0,2.5
2,8,4.9,W,0,45.8
9,8,1.3,NE,0,8.8
17,8,2.2,W,0,0
12,6,3.6,SW,0,19.9
2,12,0.4,NE,0,15.5
14,10,4.5,SSW,0,18.9
19,9,0,S,0,2.5
23,1,0.4,NNE,0,14.7
18,8,6.3,SW,0,39.7
18,12,1.8,ESE,0,28.8
17,12,2.2,SSW,0,15
16,1,3.6,SSW,0,5.3
4,8,10.7,W,0,50.8
17,8,4,SW,0,23.1
14,11,5.8,WSW,0,32.2
17,11,5.4,NNW,0,25.8
12,7,8,W,0,35.9
7,4,1.3,NE,0,7.1
1,11,0.4,NE,0,0.2
5,6,1.8,NNE,0,0.2
3,4,0,---,0,0.1
3,10,3.6,NE,0,34.1
8,2,2.2,E,0,41.3
8,8,0,NE,0,3.8
6,3,3.1,SW,0,44.8
9,3,0.4,WSW,0,2.1
3,9,0.9,NE,0,0.4
5,10,2.7,NE,0,39.4
17,9,1.3,ESE,0,16.6
23,2,0,---,0,4.4
10,8,3.6,WSW,0,4.8
15,9,5.4,WSW,0,21.5
13,9,0.9,S,0,0.2
7,1,4.9,NE,0,44.4
13,3,10.7,WSW,0,48.6
23,12,9.4,WSW,0,50.8
15,1,2.2,NE,0,1.1
7,6,8,W,0.4,50.8
1,10,1.8,N,0,11.7
1,8,2.7,WSW,0,29.7
12,11,4.5,SSW,0,10.6
12,4,0.4,ENE,0,0
23,12,3.6,ESE,0,50.3
6,6,6.7,NE,0,39.7
23,5,0,ESE,0,23.2
1,4,0,SSW,0,0
12,1,4,NNW,0,10.8
19,3,1.8,SE,0,45.5
5,9,12.1,WSW,0,46.6
4,5,4.5,NNE,0,43.2
17,8,4,NNE,0,11.8
2,8,3.1,WSW,0,0
21,3,0.9,N,0,0.1
19,9,0.4,WNW,0,0.1
20,11,1.3,SSW,0.4,1.7
12,12,4,NE,0,-0.1
17,9,4.5,SSW,0,24.8
2,8,2.7,WSW,0,29.8
3,6,4.5,NE,0,21.6
12,12,1.8,SSW,0,1.1
14,9,6.7,WSW,0,23.3
15,12,1.8,NW,0,0
5,9,3.6,WSW,0,12
5,3,1.8,SW,0,6.8
2,9,1.8,ESE,0,21.1
5,7,0.4,NE,0,3.8
13,1,3.1,NW,0,18
13,12,1.3,S,0,0
16,8,3.1,WSW,0,14.9
4,3,0,---,0,0
15,1,6.3,W,0,20.7
12,10,1.8,SW,0,-0.1
2,3,1.8,NE,0,5.9
10,2,1.3,ESE,0,17.6
18,4,2.2,S,0,13.2
8,7,1.8,NW,0,34.4
21,7,0,SE,0,22.1
17,10,2.2,ENE,0,44
22,10,1.8,SSW,0,12.2
1,11,0.9,ENE,0,28.7
7,4,1.3,NE,0,0
6,6,4.5,NW,0.6,42.5
15,5,1.3,WNW,0,0.1
7,10,0.9,NE,0,0.1
11,5,3.1,W,0,8.7
21,8,2.7,SW,0,38.8
16,8,5.4,N,0,37.6
19,9,1.3,WSW,0,0.1
2,4,0.9,SSW,0,13.2
14,7,4.9,WSW,0,23
17,9,1.3,SW,0,2.6
0,6,2.2,NNE,0,15.5
17,4,1.8,S,0,0.3
1,8,7.2,WSW,0,41.1
2,2,3.6,NNE,0,6.4
0,12,1.3,N,0,2.4
8,8,4.5,W,0,15
3,3,0.4,NNE,0,46.8
13,2,1.8,SSW,0,0.1
14,5,6.7,NW,0,39.4
13,3,3.6,WNW,0,4.7
4,5,0,SSW,0,8.5
11,2,3.6,NE,0,5.7
12,7,12.1,W,0,34.1
16,8,1.8,SSW,0,0.2
23,7,7.6,NW,0,38
16,2,1.3,E,0,4.1
8,1,8,N,0,41.5
8,4,6.3,NE,0,45.6
2,7,1.8,N,0,28.1
1,3,0.9,SSW,0,0
11,11,6.7,WSW,0,34.2
9,2,0.4,W,0,5.7
1,7,6.7,WSW,0,35.8
7,1,1.8,ESE,0,11.4
12,10,4.5,WSW,0,18.2
13,8,5.4,SW,0,38.9
16,5,0.4,SE,0,0
6,2,3.6,NE,0,7
23,8,7.2,NE,0,52.8
5,1,0.4,NE,0,10.2
10,10,2.2,SSE,0,20.2
21,9,0,---,0,0.1
10,10,0.9,NE,0,0
19,7,1.3,W,0,0.2
1,2,3.1,SW,0,43.4
9,3,0.9,W,0,8.6
21,4,0.4,SSE,0,0.2
17,9,2.7,SW,0,17.3
8,12,4.5,NE,0,8.2
21,11,1.8,ENE,0,23.4
5,6,2.7,WNW,0,14.3
7,7,1.8,NW,0,17.5
19,8,7.6,WSW,0,52.7
3,9,3.1,NE,0,38.9
5,3,0,E,0,8.7
12,10,2.7,NE,0,1.6
11,8,3.1,WSW,0,6.1
19,4,0.4,SSE,0,41.5
7,4,1.8,NE,0,3.4
7,7,1.8,NE,0,1.6
16,9,5.8,WSW,0,30.7
10,10,7.6,NNW,0,41.9
3,7,1.8,NE,0,0
15,8,8.9,W,0,50.7
8,4,4,NE,0,35
18,6,3.1,N,0,22.6
5,2,3.1,NE,0,5.9
2,6,0,---,0,5.8
13,11,4,SW,0,33
19,1,0.9,SE,0,15.5
7,7,4.5,WSW,0,33.1
3,10,2.7,NE,0,21.5
11,2,4.9,NE,0,6.3
11,2,3.1,SSW,0,0.2
21,8,6.3,NE,0,48
15,8,0.9,SE,0,0.3
21,9,0,NE,0,12.4
11,11,4.9,WNW,0,29.8
21,8,1.3,NE,0,2.6
16,12,1.8,SE,0,2.8
9,6,0.4,NNE,0,2.7
23,3,0.9,WSW,0,0.2
1,7,13,W,0,43.1
2,3,0.9,SSE,0,0.2
21,6,7.6,NNE,0,52.6
8,8,0.9,E,0,0.1
13,6,1.8,S,0,34.6
13,7,2.7,NW,0,0
6,10,1.3,NE,0,37.8
15,5,2.7,SW,0,7
17,11,4,NW,0,10.6
17,5,6.3,NW,0,40.9
12,7,7.2,SSW,0,41.2
10,8,9.8,WNW,0,40.1
23,4,0,SSW,0,4.2
5,8,14.3,NNE,0,40
9,1,0.4,NNW,0,0.1
5,12,0,---,0,12
1,11,0.4,ENE,0,41.6
18,12,1.3,NE,0,0
15,2,4.9,SW,0,25.8
10,5,8.5,NW,0,26.1
3,1,5.8,NE,0,51.3
22,6,0,SSW,0,14
12,5,4.9,WSW,0.6,50
19,9,0,---,0,9.5
16,1,1.8,SSE,0,17
18,3,4,WSW,0,10
7,8,2.7,NE,0,0.4
12,3,2.7,ENE,0,5.1
16,8,0.4,N,0,0.1
3,10,1.8,SSE,0,43.4
11,4,2.7,SSW,0,2.3
0,8,0.9,SSW,0,11.5
2,10,4,SW,0,44.1
3,5,0.9,NE,0,7.8
11,8,4.9,NW,0,34.4
21,6,1.8,ENE,0,15.5
2,11,0.9,NE,0,0
1,11,0.4,ENE,0,37.7
22,6,0,S,0,12
14,11,2.2,W,0,0.5
1,10,4,WSW,0,12.2
20,11,2.2,SSW,0,21.5
15,2,3.1,SW,0,0
3,7,5.4,NNW,0,46.1
11,9,9.4,WSW,0,45.1
15,8,10.7,WSW,0,39.9
23,3,0,WSW,0,0
22,7,1.3,NE,0,0.1
8,6,6.7,NE,0,50.7
21,2,4.9,WSW,0,16.3
6,1,3.1,NNE,0,22.1
14,10,4.9,N,0,4.7
6,6,1.8,NE,0,0
6,7,8.5,W,0,38
13,8,2.7,WSW,0,0.2
13,6,1.8,S,0,22.7
13,10,2.2,W,0,0
7,2,0.4,SSW,0,0.2
20,3,0,---,0,5.9
7,9,3.6,NNE,0,3.1
10,8,3.1,WSW,0,18.4
5,10,3.1,NE,0,17.1
17,1,6.3,SW,0,48.1
3,10,0,---,0,0.3
22,1,3.1,SSW,0,19.4
